station_id,region_id,short_name,capacity,lon,lat,external_id,geometry
440,3,SF-M15,23,-122.44925737380981,37.765910207223854,dd34aaa2-dd91-4d83-9f92-e8a2f1cc2f93,POINT (-122.4492573738098 37.76591020722385)
441,3,SF-B22,23,-122.4245086312294,37.802288386147964,f518d262-a592-4b3d-b026-b9215bea13d0,POINT (-122.4245086312294 37.80228838614796)
442,5,SJ-H17,23,-121.86796635389327,37.3655356585599,6994e1e6-bb3c-4309-8207-52e6004a7302,POINT (-121.8679663538933 37.3655356585599)
443,5,SJ-Q10,23,-121.87627851963045,37.32086614588923,a7677436-088f-4c4f-82b9-e769e479ddf1,POINT (-121.8762785196304 37.32086614588923)
444,5,SJ-G15,19,-121.88133180141449,37.37111641335901,3c12fd1d-c7fc-4570-8fa3-1449c096b818,POINT (-121.8813318014145 37.37111641335901)
445,3,SF-G28-2,21,-122.39960700273514,37.78655306258097,2a229da1-a8bc-485a-982b-df0c9de6d11e,POINT (-122.3996070027351 37.78655306258097)
446,3,SF-H26-2,15,-122.40731298923492,37.78227952975499,8d2b8bc1-39ed-43c4-83ca-6da147d76bea,POINT (-122.4073129892349 37.78227952975499)
450,3,SF-M10,27,-122.47065067291258,37.76393402521409,ea3a94b3-f37e-4d32-afaf-e8bc1f89342f,POINT (-122.4706506729126 37.76393402521409)
451,3,SF-M11,23,-122.46737837791443,37.76409093429919,51e8e63d-0883-47e0-b280-210e0c990a49,POINT (-122.4673783779144 37.76409093429919)
453,3,SF-J28-2,19,-122.3969730734825,37.77793367006746,e1242828-b89b-4d56-a78e-6a34fd7d3c00,POINT (-122.3969730734825 37.77793367006746)
454,3,SF-J12,23,-122.46500730514526,37.77517550658666,2815280a-8263-4537-a944-4fdc32774fde,POINT (-122.4650073051453 37.77517550658666)
455,3,SF-J13,19,-122.4583339691162,37.77521366789027,bfb90ed7-6039-4c61-9b13-fb60b1786dde,POINT (-122.4583339691162 37.77521366789027)
456,3,SF-G13,19,-122.45880603790283,37.78146761537824,b513d838-5423-490c-bf7d-9f20771cf529,POINT (-122.4588060379028 37.78146761537824)
457,3,SF-M12,27,-122.46406316757202,37.76343361023245,09a8c4ba-29d9-43bd-a457-34e8f741d673,POINT (-122.464063167572 37.76343361023245)
458,3,SF-M13,19,-122.45763659477234,37.76578298679633,ec61cf51-8375-4959-9f51-b225e317abb7,POINT (-122.4576365947723 37.76578298679633)
459,3,SF-Q26,15,-122.40539252758025,37.75312346009645,9cac67a2-9219-455e-b3db-c771311c5b33,POINT (-122.4053925275802 37.75312346009645)
460,3,SF-M30-2,42,-122.38633275032042,37.76909488728109,87168190-5491-47c8-bb9b-187ddf6052c3,POINT (-122.3863327503204 37.76909488728109)
461,3,SF-L31-1,27,-122.38662242889403,37.771329594195095,afd6eb75-31a1-4efc-8049-b5617fc2b51f,POINT (-122.386622428894 37.77132959419509)
462,3,SF-B28,23,-122.402087,37.804648,d82d9e94-bb62-4001-b6ad-50603199554d,POINT (-122.402087 37.804648)
463,3,SF-V32,27,-122.3767840862274,37.740321776391326,c0d7ba8d-145a-40fc-aa06-f4c06fc49edb,POINT (-122.3767840862274 37.74032177639133)
465,3,SF-J29-3,18,-122.39443838596343,37.77632881728594,a7da1857-747a-4507-9d8f-2a9f95f0babf,POINT (-122.3944383859634 37.77632881728594)
466,3,SF-H12,21,-122.46314182877539,37.77948760924334,9b4f6ef0-4568-4f52-8226-ec8432b75802,POINT (-122.4631418287754 37.77948760924334)
467,3,SF-I30-2,35,-122.39134311676027,37.78238578812408,4c98bff8-3bd8-480e-ac8f-25fa4b09f84e,POINT (-122.3913431167603 37.78238578812408)
468,3,SF-J22-2,25,-122.42295295000075,37.77787007022392,578f166a-d83f-4730-b12d-f1384b7b8c44,POINT (-122.4229529500007 37.77787007022392)
469,3,SF-H19,27,-122.43576988577843,37.781981687527214,7baa314e-6125-4943-b469-40cd66776104,POINT (-122.4357698857784 37.78198168752721)
470,5,SJ-L12,23,-121.87729239463806,37.3426625921454,b6d76c7a-2082-430b-8403-da5db00becaf,POINT (-121.8772923946381 37.3426625921454)
471,3,SF-J14,21,-122.45462179183959,37.777609310293336,394b8db0-00f7-47b8-b85c-a36fd0de8340,POINT (-122.4546217918396 37.77760931029334)
472,5,SJ-N7,23,-121.89971968531609,37.324125951150876,eb283c26-5d6b-4da4-a2ac-f0bfe3329856,POINT (-121.8997196853161 37.32412595115088)
473,5,SJ-Q4,23,-121.9000107049942,37.309014074275915,cf792877-0b6a-4594-b388-8eb06599b549,POINT (-121.9000107049942 37.30901407427591)
474,3,SF-G10-2,27,-122.47282326221466,37.78047125917752,7f44afe0-3e39-41d5-a73d-121395143d81,POINT (-122.4728232622147 37.78047125917752)
475,5,SJ-N14,15,-121.86402082443236,37.340378740650536,59a78eb1-a501-4145-b21f-bc2397898905,POINT (-121.8640208244324 37.34037874065054)
476,5,SJ-N14-2,15,-121.86652064323424,37.338468014146,ea511b7f-eae4-4ee8-9bba-ee7445e5133a,POINT (-121.8665206432342 37.338468014146)
477,3,SF-G9,23,-122.47610360383989,37.78071988575564,be15716e-f097-437b-8738-1db234d03b5e,POINT (-122.4761036038399 37.78071988575564)
478,3,SF-B21,19,-122.42591947317123,37.80025443076764,c8a342d4-3bf7-4619-9ae1-9b382d5440e1,POINT (-122.4259194731712 37.80025443076764)
479,3,SF-E22,3,-122.4233016371727,37.792979854977766,586dce76-7324-4117-9c58-7ed6d00151bf,POINT (-122.4233016371727 37.79297985497777)
480,3,SF-F19,19,-122.43540108203887,37.788568914161615,434e592c-be93-4300-b76a-98de4cd3326e,POINT (-122.4354010820389 37.78856891416162)
481,3,SF-H16,27,-122.44737446308135,37.781130551698666,1e5323d3-5bd3-4259-a9d4-aec0e09d8f56,POINT (-122.4473744630813 37.78113055169867)
482,3,SF-K27-2,23,-122.40368127822876,37.772657877070614,ab03623f-6fe9-4e9b-b38b-6e98513082d1,POINT (-122.4036812782288 37.77265787707061)
483,3,SF-L27-2,27,-122.40088641643523,37.77122901793374,22a9d86b-ba44-4f2f-b167-355f99c7968c,POINT (-122.4008864164352 37.77122901793374)
485,3,SF-J10,27,-122.47123003005983,37.77326317603698,91ab197f-ceb5-4dbe-b907-532afa8db43b,POINT (-122.4712300300598 37.77326317603698)
486,3,SF-H13,19,-122.45864510536192,37.778486986397496,f0083331-9bf8-407f-bba2-ab00c8968db9,POINT (-122.4586451053619 37.7784869863975)
487,3,SF-C25,30,-122.41088703274725,37.800496036682574,fb39d594-8fdb-440e-80c5-8a544b339007,POINT (-122.4108870327473 37.80049603668257)
488,3,SF-AA28,27,-122.39249646663664,37.7226299219322,2dfbc387-8432-4ac3-9526-fc79b5046eb8,POINT (-122.3924964666366 37.7226299219322)
489,3,SF-G10-1,27,-122.47196763753891,37.782497875963806,5a895f98-fd79-4db0-b19f-e2d312acf148,POINT (-122.4719676375389 37.78249787596381)
490,3,SF-G11,27,-122.46763586997984,37.781840715520495,48c7a222-5ed0-4b31-b520-4b6bfc5ca54d,POINT (-122.4676358699798 37.7818407155205)
491,5,SJ-L9-2,23,-121.89564406871794,37.338670604639425,d68c980f-e659-4407-8e69-fea3ea84476a,POINT (-121.8956440687179 37.33867060463943)
492,3,SF-E20,19,-122.43259012699126,37.79080303242391,63b2136c-c947-473e-977e-8cc0e6347699,POINT (-122.4325901269913 37.79080303242391)
493,3,SF-J26-2,19,-122.40790843963623,37.77666378283064,b53670c4-7b44-4b35-88da-c8763a8802a2,POINT (-122.4079084396362 37.77666378283064)
494,5,SJ-M6-2,19,-121.9049111008644,37.326282324105776,14f62ff9-1893-4379-8fe4-db578da909ee,POINT (-121.9049111008644 37.32628232410578)
495,5,SJ-L11,19,-121.88438951969147,37.343208488473465,218e755d-c0d3-4b33-8afc-b4b0e8ab3a41,POINT (-121.8843895196915 37.34320848847346)
496,3,SF-C22,23,-122.423534989357,37.79762790889688,cb20f487-2e7d-4c11-9f19-2b669ff9fd7f,POINT (-122.423534989357 37.79762790889688)
497,3,SF-X19,0,-122.43289589881897,37.73017446887281,57b62dd0-e022-47a7-ad7e-340fbe98188a,POINT (-122.432895898819 37.73017446887281)
498,3,SF-Y14,23,-122.45244383811949,37.7258897887525,47894de7-32c7-48ac-aa44-57c8def8a7f3,POINT (-122.4524438381195 37.7258897887525)
499,3,SF-K23,22,-122.41979598999023,37.77230334819668,3a415706-d63c-4a35-9b1c-bb9127ddc925,POINT (-122.4197959899902 37.77230334819668)
500,3,SF-B28-2,31,-122.40177154541014,37.80219785244911,6732f1f5-616c-46bc-81e6-67c5319b3c73,POINT (-122.4017715454101 37.80219785244911)
501,3,SF-Y16,0,-122.4432384967804,37.72489268384971,fed768af-80bd-4567-9a94-df9b7e369433,POINT (-122.4432384967804 37.72489268384971)
502,3,SF-Z16,0,-122.44380980730057,37.72238229348268,7dfe1c94-5eae-41a7-ad42-3d3f4c7610a3,POINT (-122.4438098073006 37.72238229348268)
503,3,SF-BB17,0,-122.440105676651,37.71616094545787,ec02b98c-1713-4033-9466-47146c77d476,POINT (-122.440105676651 37.71616094545787)
504,3,SF-AA17,0,-122.43830323219298,37.72154366557775,c03c4e52-af17-45f6-adcd-47318c1d3aec,POINT (-122.438303232193 37.72154366557775)
505,3,SF-CC18,0,-122.43349134922028,37.71319253793744,f730f60a-6481-45fa-a956-eb9b511f89e4,POINT (-122.4334913492203 37.71319253793744)
506,3,SF-G12,24,-122.4653774499893,37.78243851977672,df4b01d6-90bb-4faa-8437-d0391b8d115b,POINT (-122.4653774499893 37.78243851977672)
508,3,SF-H17,27,-122.442534,37.782476,a7a6f245-fb70-495f-9598-89fa03d120f7,POINT (-122.442534 37.782476)
509,3,SF-U30,19,-122.386843,37.742232,1a7a0757-fbbb-497e-b92b-cb0817cab274,POINT (-122.386843 37.742232)
510,3,SF-G20,31,-122.431821,37.785394,a5c3e383-f1b0-449f-8ad4-96291f38c636,POINT (-122.431821 37.785394)
511,3,SF-H15,29,-122.450012,37.78068,8971b4a0-9868-422f-904c-d4c180fc34ae,POINT (-122.450012 37.78068)
512,3,SF-E18,19,-122.440688,37.789688,e8bf72d0-c2cc-4e22-b678-4e715c2bd9ff,POINT (-122.440688 37.789688)
513,3,SF-M26-2,27,-122.40440279245377,37.768545741184596,b8c5214e-5d26-47d0-aba5-d62ef145d083,POINT (-122.4044027924538 37.7685457411846)
514,3,SF-F16,23,-122.450081,37.786692,e061c062-a4eb-4a4d-a19c-a6c6e3e03e1d,POINT (-122.450081 37.786692)
515,3,SF-F9,23,-122.477667,37.785111,37cf6b02-5cb0-4461-bf45-0ae60a1a2fb7,POINT (-122.477667 37.785111)
516,3,SF-G5,23,-122.492844,37.781722,9818c353-b93e-4775-b23c-d602913945ca,POINT (-122.492844 37.781722)
517,3,SF-F15,24,-122.45342284440996,37.78657849953654,272f64c8-d2aa-4fe8-8fcd-9853367dc8b8,POINT (-122.45342284441 37.78657849953654)
518,3,SF-P26,15,-122.405943,37.756808,6197f964-9002-4ddb-b4df-70d0bcf25ee9,POINT (-122.405943 37.756808)
519,3,SF-K28-3,0,-122.399998,37.773238,e60d1fa9-6274-4137-9fa2-160a32e29afa,POINT (-122.399998 37.773238)
520,3,SF-G7,19,-122.482807,37.78199,f8f12028-2117-4737-9a03-04548ad95e82,POINT (-122.482807 37.78199)
521,3,SF-J1,23,-122.509071,37.772954,874736bb-35c8-48e8-a4d7-e8e811d418da,POINT (-122.509071 37.772954)
523,3,SF-E21,0,-122.429315,37.791966,c6fc1429-ff65-428a-920c-f07aacdf51e8,POINT (-122.429315 37.791966)
524,3,SF-J5,0,-122.494052,37.77575,4938bd2c-37c1-4be9-9ad3-3b3d3d589248,POINT (-122.494052 37.77575)
525,3,SF-G8,0,-122.480389,37.780111,8777c08a-3535-4da3-bae1-a22f470177f3,POINT (-122.480389 37.780111)
